XgOF6GhiMuM,UCG-48Ki-b6W_siaUkukJOSw,Required Cybersecurity Skill: Understanding Basic Networking Concepts,28,"cybersecurity, information security, career, cyber, security, cyber security, career growth, get a job, cyber for beginners, blue team, red team, career development, college graduate, transitioning veteran, cyber job, cybersecurity jobs, entry level cybersecurity, entry level, no degree, cyber careers, simplycyber, simply cyber, cyber security for beginners, get into cyber security, how to start a career in cybersecurity, careers in cybersecurity, cybersecurity for beginners","Gerald Auger, PhD - Simply Cyber",95700,61791,2523,0,106,https://www.youtube.com/watch?v=XgOF6GhiMuM,en,PT37M12S,2232,cybersecurity basics
MhcaKcOvlmk,UC1RauiosDyz3K16X1wkaeiA,Cybersecurity for beginners | what is cyber security | 5 types of cyberattacks (2023),27,"#CybersecurityBasics101, cybersecurity crash course, cybersecurity for beginners, cybersecurity 2023, what is cybersecurity, what is CIA triad, what is phishing, whay is malware, what is DDOS, What is sql injection, career in cybersecurity, cybersecurity career roadmap, types of cyberattacks, cyber attacks, what is cyber security, cybersecurity tutorial",IT k Funde,391000,20647,1069,0,92,https://www.youtube.com/watch?v=MhcaKcOvlmk,en,PT15M30S,930,cybersecurity basics
bPVaOlJ6ln0,UCX6b17PVsYBQ0ip5gyeme-Q,Cybersecurity: Crash Course Computer Science #31,27,"John Green, Hank Green, vlogbrothers, Crash Course, crashcourse, education, computing, computers, crash course computer science, compsci, computation, cybersecurity, choosing good passwords, passwords. hacking, def con, denial of service attack, ddos, threat model, attack vector, bieber, brute force attack, bonnet, biometrics, finger print scanner, iris scanner, access control, read permission, write permission, malware, security kernel, virtual machines",CrashCourse,15200000,906096,16295,0,462,https://www.youtube.com/watch?v=bPVaOlJ6ln0,en,PT12M30S,750,cybersecurity basics
lpa8uy4DyMo,UCkw4JCwteGrDHIsyIIKo4tQ,Cyber Security Full course - 11 Hours | Cyber Security Training For Beginners | Edureka,27,"yt:cc=on, cybersecurity full course, cyber security training for beginners, cybersecurity, cyber security, cyber security full course, cybersecurity and ethical hacking course, cybersecurity and ethical hacking, cybersecurity crash course, cybersecurity for beginners, cyber security full course for beginners, cyber security course, what is cyber security, cyber security tutorial, learn cyber security, ethical hacking, cybersecurity roadmap, cybersecurity edureka, Edureka",edureka!,3900000,601017,12122,0,37,https://www.youtube.com/watch?v=lpa8uy4DyMo,en,PT11H3M33S,39813,cybersecurity basics
ug_ruisDUXc,UCthRsjtSd2ZTrfgjgnBXMPw,How I Would Learn Cyber Security (If I Could Start Over),27,"Cyber Secuity, Cyber, CyberSecurity, Information Security, cyber security career, interview, penetration testing, GRC, information security analyst",UnixGuy | Cyber Security,110000,370939,16982,0,578,https://www.youtube.com/watch?v=ug_ruisDUXc,Unknown,PT6M6S,366,cybersecurity basics
Dk-ZqQ-bfy4,UCkw4JCwteGrDHIsyIIKo4tQ,8 Most Common Cybersecurity Threats | Types of Cyber Attacks | Cybersecurity for Beginners | Edureka,27,"yt:cc=on, Cybersecurity threats, cybersecurity attacks, types of cyber attacks, Cyber Security, cybersecurity, cybersecurity attacks 2018, cyber security training, cybersecurity for beginners, cybersecurity fundamentals, cyber security basics, cyber security training for beginners, cyber security course, cybersecurity 101, edureka cyber security, edureka, Threat Predictions, top 8 cyber attacks, cybersecurity threats 2018",edureka!,3900000,463600,6697,0,64,https://www.youtube.com/watch?v=Dk-ZqQ-bfy4,en,PT22M4S,1324,cybersecurity basics
gpI6RUQ56Ek,UC9EX_PSbngZP8pkPWSUpPzw,How to Learn Cyber Security Faster In 5 Simple Steps,28,"learn faster, how to learn, learning faster, learn fast, learn better, learn quickly, best way to learn, learning to learn, learning method, learning cyber, how to learn cyber, learning, study techniques, study tips, learning and memory, cyber education, what is cyber security, cybersecurity for beginners, infosec, hacking, kali linux, pentesting, penetration testing, cyber security, cybersecurity, teleseer, cyberspatial, cyberspacial",Cyberspatial,258000,235550,9540,0,221,https://www.youtube.com/watch?v=gpI6RUQ56Ek,en,PT15M19S,919,cybersecurity basics
uTAaFExLgwQ,UC9x0AN7BWHpCDHSm9NiJFJQ,the hacker’s roadmap (how to get started in IT in 2023),28,"Cybersecurity, roadmap, IT, technology, study, learn, resources, path, security, security+, cyber, ccna, ccnp, networking, linux, coding, python, Net+, OSCP, hacking, certifications, ethical hacking, cyber security, cybersecurity for beginners, cybersecurity careers, kali linux, careers in cybersecurity, cyber security training, getting into cyber security, cybersecurity 2023, information technology 2023, get started in it 2023",NetworkChuck,3600000,1811949,86317,0,2156,https://www.youtube.com/watch?v=uTAaFExLgwQ,en,PT20M54S,1254,cybersecurity basics
aP8yrkkLWlM,UCYLR1ghzYNyvfjw78raCuxA,Cybersecurity Expert Demonstrates How Hackers Easily Gain Access To Sensitive Information,24,"season 18, smart home, cyberstalking, hacking, cybersecurity, dr.phil, Series, Phil, Show, Self, News, McGraw, Daytime, Help, drphil, Illness, Robin, Doctors, Talk, jay, instagram, Host, dr., Psychologist, Mental, Tv, Mustache, mom, dad, Divorce, Dr Phil Show, Dr. Phil Show, dr. phil, dr phil full episodes, Family, Crime",Dr. Phil,6230000,3164887,58887,0,2294,https://www.youtube.com/watch?v=aP8yrkkLWlM,en,PT3M27S,207,cybersecurity basics
kfA-htehOaA,UCB88yR5AsiIfNGjsfvjCn1A,2023 Cybersecurity Full roadmap: How to get started as a beginner?,28,"cybersecurity careers, career in cybersecurity, it security training, cyber security jobs, best it certifications, tech careers, cyber security training for beginners, it security career, cyber security careers, cybersecurity jobs, getting into cyber security, cybersecurity for beginners, it security, highest paying certifications, ethical hacking, cyber security training, infosec careers, entry level cyber security, cyber security analyst, cyber security degree, IT Basics",Nicole Enesse ,54300,292166,10818,0,507,https://www.youtube.com/watch?v=kfA-htehOaA,Unknown,PT13M3S,783,cybersecurity basics
wu5H87eU5YU,UC5qEPWtHLFRIjhW_3xd5g2A,Cybersecurity for Beginners | Cyber Security Training for Beginners: What is Cybersecurity 101,28,"Cybersecurity for Beginners, Cyber Security Training for Beginners, Cyber security for Beginners, CyberSecurity Training for Beginners, What is Cyber security, What is Cybersecurity, cyber security career, cybersecurity career, how to get into cybersecurity, working in cybersecurity, cybersecurity analyst, cyber security analyst, beginner in cybersecurity, cyber security entry level, entry level cybersecurity, beginner cybersecurity, beginner cyber security, cybersecurity",Sandra - Tech & Lifestyle,78300,30679,824,0,80,https://www.youtube.com/watch?v=wu5H87eU5YU,en-US,PT13M56S,836,cybersecurity basics
GE-T1o-6zUM,UCsvqVGtbbyHaMoevxPAq9Fg,Cyber Security Course | Learn Cyber Security In One Video | Cyber Security Training | Simplilearn,27,"cyber security course, learn cyber security in one video, cybersecurity, cyber security, cyber security full course, learn cyber security course free, cyber security training for beginners, cyber security career, cyber security tutorial for beginners, cyber security tutorial, learn cyber security from scratch, what is cyber security, cyber security training, cyber attacks, hacking, phishing, ddos attack, network security, firewall, comptia, ceh, cyber security simplilearn, simplilearn",Simplilearn,3540000,90178,3154,0,31,https://www.youtube.com/watch?v=GE-T1o-6zUM,en,PT11H36M51S,41811,cybersecurity basics
lYvijnPI1Rg,UCAndnmvdiphDqLLDrGnBuhA,Networking For Cybersecurity | What you NEED to know,22,N/A,Ryan John,113000,33119,992,0,31,https://www.youtube.com/watch?v=lYvijnPI1Rg,Unknown,PT10M40S,640,cybersecurity basics
D0BF5JuC6Mw,UC5qEPWtHLFRIjhW_3xd5g2A,The Best FREE Cyber Security Courses for Beginners,28,"cybersecurity resources for beginners, beginner cybersecurity resources, cyber security resources for beginners, beginner cyber security resources, information security resources, cyber security tools for beginners, cybersecurity tools for beginners, best cybersecurity resources for beginners, best cybersecurity resources for beginners 2022, Best Free Cyber Security Courses, Best Free Cyber Security Courses 2022, Best Free Cyber Security Resources, Best Free Cyber Security Training",Sandra - Tech & Lifestyle,78300,138440,10135,0,99,https://www.youtube.com/watch?v=D0BF5JuC6Mw,en-US,PT26S,26,cybersecurity basics
JajIG4buJRw,UCqyBfm_H9ugGirk1ufYA2YA,Cybersecurity for Beginners Tutorial,27,"Security Tutorial, Cybersecurity Beginners, Cybersecurity Beginners Tutorial, Tutorial, Cybersecurity Tutorial, Stay safe online, How to stay safe online, Cybersecurity for End Users, Enduser Cybersecurity, Cybersecurity Endusers Tutorial",Learnit Training,616000,35542,512,0,16,https://www.youtube.com/watch?v=JajIG4buJRw,en,PT49M11S,2951,cybersecurity basics
S8cfPitAoTU,UCaHkTRmohpXdnxdvuywjxvA,3 Things I Wish I Knew. DO NOT Go Into Cyber Security Without Knowing!,28,N/A,Cyber Tom,15500,296153,8334,0,892,https://www.youtube.com/watch?v=S8cfPitAoTU,Unknown,PT10M59S,659,cybersecurity basics
0qufNK7Dzjc,UCB88yR5AsiIfNGjsfvjCn1A,2023 Top Skills For Getting Into Cybersecurity | Full Roadmap,28,"cyber security, cybersecurity for beginners, cyber security career, information security, cybersecurity jobs, cyber security training, cyber security careers, cybersecurity roadmap 2023, cyber security vs software engineering, cyber security salary, cyber security engineer, cybersecurity roadmap for beginners, cyber security for beginners, cyber security analyst, kali linux, course careers cyber security, cybersecurity careers tamil, cybersecurity careers explained",Nicole Enesse ,54300,41049,1988,0,109,https://www.youtube.com/watch?v=0qufNK7Dzjc,en-US,PT15M16S,916,cybersecurity basics
_IOZ8_cPgu8,UC1RauiosDyz3K16X1wkaeiA,"Networking basics (2023) | What is a switch, router, gateway, subnet, gateway, firewall & DMZ",27,"networking tutorial for beginners, networking fundamentals, networking basics, what is router, what is subnetting, what is the difference between router and switch, how firewalls work, what is gateway, how switch works in networking, what is dmz, demilitarized zone network, demilitarized zone, default gateway, demilitarized zone explained, what is dmz in computing, local area network explained, cloud networking, intro to networking, computer networking, networking",IT k Funde,391000,4616310,130632,0,3319,https://www.youtube.com/watch?v=_IOZ8_cPgu8,en,PT14M58S,898,cybersecurity basics
FPb19YINif4,UCmTS2gGo4gjZLt8LxVnF3XA,3 Things I Wish I Knew. DO NOT Go Into CyberSecurity Without Knowing!,28,"#cybersecurity, #cybersecurityawareness, #cybersecuritytraining, #cybersecurityexpert, #cybersecurityengineer, #cybersecuritytips, #cybersecuritymonth, #cybersecuritythreats, #cybersecurityjobs, #cybersecuritymajor, resume, how to get a cyber job, #tech, mindset, tech career, tech industry, tech skills, job opportunities, career growth, professional development, latest tech trends, #Cybersecurity, #Career, #Tips, #Mistakes, #Learning, #Certifications, #Success, #Industry, #Inside scoop, #Journey.",Boyd Clewis: The Six-Figure Tech Career Coach,141000,50043,2360,0,85,https://www.youtube.com/watch?v=FPb19YINif4,Unknown,PT9M28S,568,cybersecurity basics
VijCUXo8VkQ,UCI-VFjaZ5bJZHa-T8EAPQqA,Cybersecurity Basics,25,N/A,Vizo Financial,1550,1773,17,0,0,https://www.youtube.com/watch?v=VijCUXo8VkQ,en,PT5M54S,354,cybersecurity basics
XlorEfOpdUI,UC4LOxVyCy_d7OZS7vgbC0Hw,Ways You Can Get Started In Cyber Security,28,N/A,Assurance IT ,1390,178142,7158,0,69,https://www.youtube.com/watch?v=XlorEfOpdUI,Unknown,PT14S,14,cybersecurity basics
dtnsIZhc20E,UC5qEPWtHLFRIjhW_3xd5g2A,Is cyber security hard for beginners?,28,N/A,Sandra - Tech & Lifestyle,78300,286935,12539,0,171,https://www.youtube.com/watch?v=dtnsIZhc20E,en-US,PT45S,45,cybersecurity basics
L4lN4pFiyDw,UC5qEPWtHLFRIjhW_3xd5g2A,How to Learn Cyber Security FAST using ChatGPT as a Beginner: Using ChatGPT To Learn Cybersecurity,28,"How to Use ChatGPT to Learn Cyber Security as a Beginner, how i use chatgpt to learn cyber security as a beginner, how to use chatgpt to learn cybersecurity, using chatgpt to learn cyber security, How I Would Learn Cyber security with ChatGPT, how i would use chatgpt to learn cyber security, how to use chatgpt to learn cyber security, use chatgpt to learn cyber security, How to Learn CyberSecurity FAST using ChatGPT as a Beginner, Using ChatGPT To Learn Cyber security, chatgpt",Sandra - Tech & Lifestyle,78300,22028,701,0,38,https://www.youtube.com/watch?v=L4lN4pFiyDw,en-US,PT15M11S,911,cybersecurity basics
JgWQAPNNJ8k,UCTLUi3oc1-a7dS-2-YgEKmA,"What You Should Learn Before ""Cybersecurity""",22,"cybersecurity, Cyber Security, Cyber security, infosec, information security, how to start a career in cybersecurity, information technology, cyber security, information systems, student in cybersecurity, entry-level cybersecurity careers",Grant Collins,186000,242767,9129,0,416,https://www.youtube.com/watch?v=JgWQAPNNJ8k,Unknown,PT10M13S,613,cybersecurity basics
mS7qWC3CbOU,UCP7WmQ_U4GB3K51Od9QvM0w,2022 Cybersecurity roadmap: How to get started?,28,"cyber security, cybersecurity for beginners, cybersecurity careers, cyber security course, david bombal, davidbombal, john hammond, ethical, ethical hacking, information security, careers in cybersecurity, cyber security jobs, cyber security career, cyber security training, cybersecurity jobs, getting into cyber security, hacker, hacking, ceh, ejpt, hack the box, ctf, try hack me, hackthebox, tryhackme, ine, ethical hacker, career in cybersecurity, kali linux, cyber security careers",David Bombal,2260000,904857,32281,0,1069,https://www.youtube.com/watch?v=mS7qWC3CbOU,en-GB,PT25M22S,1522,cybersecurity basics
IXhLVORrr3A,UC8lIGbogm1jbSnD4HyNbooA,Complete CYBER SECURITY Roadmap 😎,22,"cyber security road map, road map, cyber sec, cybersecurity, cyber security, motivation, cryptoknight, cryptoknight video, cyber road map, security engineer, bug bounty hunter, red team, pentest, how to become a bug bounty hunter, roadmap for cyber security, complete guide for cyber security, cyber security guide, cryptoknight latest video, cyber security in India",CryptoKnight,120000,134066,6475,0,223,https://www.youtube.com/watch?v=IXhLVORrr3A,en,PT8M48S,528,cybersecurity basics
kGPCUvZZ6FM,UCT-0Lw1AytpgikOiEwLvLZw,Cybersecurity Basics for Small Business | Federal Trade Commission,27,"Federal Trade Commission, small business, cybersecurity, basics, cybersecurity basics",FTCvideos,31800,13090,134,0,20,https://www.youtube.com/watch?v=kGPCUvZZ6FM,en,PT1M29S,89,cybersecurity basics
utrSLGooMCM,UCRAxwkquV9-2NK5bmS_IHAQ,Cybersecurity Basics: What is Endpoint Protection?,28,N/A,Malwarebytes,26100,2471,27,0,4,https://www.youtube.com/watch?v=utrSLGooMCM,en,PT1M5S,65,cybersecurity basics
kOcFjJIGr9I,UCEyCubIF0e8MYi1jkgVepKg,Best book to start learning hacking with #hacking #cybersecurity #hack #books,27,"hacking books, hack, hacker, hacking, python, python hacking, black hat python, gray hat hacking, linux, linux for hackers, bug bounty, nsa, nsa hacker, nsa hacking, ethical hacking, ceh, oscp, ine, try hack me, hack the box, ethical hacker, oscp certification, ctf for beginners",David Bombal Shorts,12300,28550,2133,0,11,https://www.youtube.com/watch?v=kOcFjJIGr9I,en,PT35S,35,cybersecurity basics
EKdZutMkmTE,UCsvqVGtbbyHaMoevxPAq9Fg,🔥 Complete Cyber Security Course For 2023 | Cyber Security Full Course for Beginners | Simplilearn,27,"cyber security full course, cyber security full course for beginners, cyber security full course for beginners 2023, cyber security training for beginners, cyber security, cyber security course, cyber security complete course, cyber security tutorial, cyber security projects, learn cyber security, learn cyber security from scratch, cybersecurity, learn cyber security step by step, cybersecurity for beginners, cybersecurity course, ethical hacking, simplilearn",Simplilearn,3540000,79755,1636,0,13,https://www.youtube.com/watch?v=EKdZutMkmTE,en,PT11H26M47S,41207,cybersecurity basics
mhPzvcpDcsA,UCsvqVGtbbyHaMoevxPAq9Fg,🔥 Cybersecurity Course For Beginners 2023 | Cyber Security Full Course 2023 | Simplilearn,27,N/A,Simplilearn,3540000,13827,200,0,5,https://www.youtube.com/watch?v=mhPzvcpDcsA,en,PT8H47M38S,31658,cybersecurity basics
KzqZr66WTyA,UCthRsjtSd2ZTrfgjgnBXMPw,Why most beginners fail at Cyber Security,27,"Cyber Secuity, Cyber, CyberSecurity, Information Security, cyber security career, interview, penetration testing, GRC, information security analyst",UnixGuy | Cyber Security,110000,151586,4544,0,409,https://www.youtube.com/watch?v=KzqZr66WTyA,Unknown,PT6M5S,365,cybersecurity basics
aeF6kywGLuA,UCjz_hcmhJGNoMBluw-KO5uA,A Day in the Life of Cyber Security | SOC Analyst | Penetration Tester | Cyber Security Training,28,N/A,Mike Miller - Break in Cyber,5700,287570,7097,0,245,https://www.youtube.com/watch?v=aeF6kywGLuA,en-US,PT16S,16,cybersecurity basics
RWgW-CgdIk0,UCsvqVGtbbyHaMoevxPAq9Fg,Cloud Computing Tutorial for Beginners | Cloud Computing Explained | Cloud Computing | Simplilearn,27,"cloud computing tutorial for beginners, cloud computing tutorial, cloud computing, cloud computing architecture, cloud computing explained, introduction to cloud computing, what is cloud computing, what is cloud computing for beginners, what is cloud computing with example, why cloud computing, what is cloud computing technology, types of cloud computing, cloud computing with aws, cloud computing with amazon web services, aws tutorial, aws, simplilearn aws, simplilearn",Simplilearn,3540000,1857397,27658,0,691,https://www.youtube.com/watch?v=RWgW-CgdIk0,en,PT24M38S,1478,cloud computing fundamentals
M988_fsOSWo,UCsvqVGtbbyHaMoevxPAq9Fg,Cloud Computing In 6 Minutes | What Is Cloud Computing? | Cloud Computing Explained | Simplilearn,27,"cloud computing, what is cloud computing, cloud computing explained, what is cloud computing for beginners, what is cloud computing and how it works, what is cloud computing explained in simple animation, cloud computing explained simply, cloud computing explained in simple terms, cloud computing for beginners, introduction to cloud computing, cloud computing overview, cloud computing basics, simplilearn cloud computing, simplilearn",Simplilearn,3540000,2018565,38527,0,1389,https://www.youtube.com/watch?v=M988_fsOSWo,en,PT6M24S,384,cloud computing fundamentals
8C_kHJ5YEiA,UCBwmMxybNva6P_5VmxjzwqA,What is Cloud Computing ?,22,"C++, C++ coding, C++ full course, C++ placement course, how to code, programming, college placement course, C++ language",Apna College,4660000,1455438,51061,0,1230,https://www.youtube.com/watch?v=8C_kHJ5YEiA,Unknown,PT5M10S,310,cloud computing fundamentals
_a6us8kaq0g,UCJQJ4GjTiq5lmn8czf8oo0Q,Cloud Computing Explained,27,"cloud computing, What is the cloud, what is cloud computing, cloud computing for beginners, cloud computing architecture, cloud computing tutorial for beginners, iaas vs paas vs saas, cloud computing explained, what is cloud computing for beginners, cloud technology, cloud computing tutorial, introduction to cloud computing, what is cloud computing and how it works, cloud computing basics",PowerCert Animated Videos,1380000,721157,21385,0,513,https://www.youtube.com/watch?v=_a6us8kaq0g,en-US,PT8M37S,517,cloud computing fundamentals
64-1ymY2xaw,UCsvqVGtbbyHaMoevxPAq9Fg,Cloud Computing Basics 2023 | Basics of Cloud Computing 2023 | Cloud Computing Training |Simplilearn,27,"cloud computing basics 2023, basics of cloud computing 2023, cloud computing training, basics of cloud computing for beginners, basic fundamentals of cloud computing, basic components of cloud computing, basic characteristics of cloud computing, cloud computing course, cloud basics tutorial, cloud basics for beginners, cloud computing basic concepts, cloud computing tutorial for beginners, cloud computing tutorial, cloud computing, simplilearn",Simplilearn,3540000,8363,183,0,1,https://www.youtube.com/watch?v=64-1ymY2xaw,en,PT3H58M5S,14285,cloud computing fundamentals
Esjx-hKyMRk,UCkw4JCwteGrDHIsyIIKo4tQ,What is Cloud Computing  | Cloud Computing Fundamentals | AWS Training | Edureka  Rewind,27,"yt:cc=on, what is cloud computing, cloud computing tutorial for beginners, cloud computing tutorial, cloud computing training, Cloud computing training for beginners, cloud computing training videos, aws cloud tutorial, aws cloud, aws cloud computing, what is aws cloud computing, learn aws, amazon web services, aws introduction, aws basics, introduction to aws, how to learn aws cloud, learn amazon web services, learn aws cloud, aws step by step, aws edureka, Edureka",edureka!,3900000,3218,50,0,1,https://www.youtube.com/watch?v=Esjx-hKyMRk,en,PT1H1M59S,3719,cloud computing fundamentals
uroryFU78gM,UCHTfqIzPKz4f_dri36lAQGA,Cloud Computing Fundamentals,28,"Hybrid cloud, public cloud, private cloud, Infrastructure-as a-Service, IaaS, Platform-as-a-Service, PaaS, on-demand, self-service, resource pooling, elasticity, Cloud Foundry, SUSE OpenStack Cloud, Software-as-a-Service, SaaS, data center, datacentre, innovation, agility, OpenStack, Technology",SUSE,18600,171935,1287,0,13,https://www.youtube.com/watch?v=uroryFU78gM,Unknown,PT5M51S,351,cloud computing fundamentals
pn-NlhwTod4,UCCktnahuRFYIBtNnKT5IYyg,Cloud Fundamentals Explained | Cloud Computing Basics | Cloud Computing Career | Intellipaat,27,"cloud computing fundamentals, cloud computing basics, cloud computing career, cloud computing, what is cloud computing, cloud, cloud computing explained, cloud computing architecture, basics of linux, cloud computing modules, cloud computing 101, cloud computing tutorial, cloud computing for beginners, intellipaat",Intellipaat,7920000,6178,89,0,2,https://www.youtube.com/watch?v=pn-NlhwTod4,en-IN,PT5M38S,338,cloud computing fundamentals
A3DLSuvgCps,UCMz_Y-vstQ115cj44alxsgQ,1. Google Cloud Seekho Season 5: GenAI Version | Learn Google Cloud And Win Goodies | Pakistan,27,N/A,Developer Faiz M Shah,1060,195,6,0,9,https://www.youtube.com/watch?v=A3DLSuvgCps,en-US,PT10M33S,633,cloud computing fundamentals
EN4fEbcFZ_E,UCsvqVGtbbyHaMoevxPAq9Fg,Cloud Computing Full Course | Cloud Computing Tutorial For Beginners | Cloud Computing | Simplilearn,27,"cloud computing full course, cloud computing tutorial, cloud computing complete course, aws cloud computing full course, complete cloud computing tutorial, cloud computing tutorial for beginners, cloud computing architecture, cloud computing explained, cloud computing basics, what is cloud computing, what is cloud computing and how it works, what is cloud computing course, cloud computing, aws, azure, google cloud, simplilearn cloud computing, simplilearn",Simplilearn,3540000,543022,8908,0,155,https://www.youtube.com/watch?v=EN4fEbcFZ_E,en,PT6H59M9S,25149,cloud computing fundamentals
YH4CfwK6LhM,UCsvqVGtbbyHaMoevxPAq9Fg,What is Cloud Computing? | Cloud Computing Tutorial for Beginners | Cloud Computing | Simplilearn,27,"what is cloud computing, cloud computing tutorial for beginners, cloud computing tutorial, introduction to cloud computing, cloud computing, cloud computing explained, cloud computing basics, learn cloud computing, why cloud computing, what is cloud computing with example, what is cloud computing technology, aws tutorial for beginners, aws tutorial, azure tutorial, aws, azure, simplilearn aws, simplilearn azure, simplilearn cloud computing, simplilearn",Simplilearn,3540000,158394,1743,0,46,https://www.youtube.com/watch?v=YH4CfwK6LhM,en,PT12M41S,761,cloud computing fundamentals
nM8lXHtzp-A,UCmRLzwcA0Ny1ODuLW419NSQ,cloud computing fundamentals|unit-2,22,N/A,AAstudymart,1110,1209,11,0,4,https://www.youtube.com/watch?v=nM8lXHtzp-A,Unknown,PT4M1S,241,cloud computing fundamentals
usYySG1nbfI,UCkw4JCwteGrDHIsyIIKo4tQ,Cloud Computing Introduction | Cloud Computing Tutorial for Beginners | Cloud Certification |Edureka,27,"yt:cc=on, cloud computing, what is cloud computing, introduction to cloud computing, cloud, cloud computing tutorial for beginners, cloud computing tutorial, getting started with cloud, cloud computing explained, cloud computing fundamentals, cloud architect certification, cloud computing course, what is cloud computing and how it works, aws training, cloud service models, cloud deployment models, cloud service providers, aws edureka, Edureka, Cloud edureka",edureka!,3900000,719563,11119,0,278,https://www.youtube.com/watch?v=usYySG1nbfI,en,PT28M37S,1717,cloud computing fundamentals
eQnN356YnR0,UCKS34cSMNaXaySe2xgXH-3A,Cloud Computing tutorial for beginners | Lec-1 | Bhanu Priya,27,"cloud computing tutorial for beginners, cloud computing explanation, cloud computing easy explanation, cloud computing introduction, introduction to cloud computing, cloud computing introduction video, cloud computing simple introduction, cloud computing tutorial for beginners in english",Education 4u,842000,305087,3598,0,78,https://www.youtube.com/watch?v=eQnN356YnR0,en,PT7M5S,425,cloud computing fundamentals
KuYsGCEgt54,UCCktnahuRFYIBtNnKT5IYyg,Cloud Computing Basics | Master Fundamentals Of Cloud Computing | Learn Cloud Basics | Intellipaat,27,"cloud computing fundamentals, cloud computing basics, cloud computing career, cloud computing, what is cloud computing, cloud, cloud computing explained, cloud computing architecture, basics of linux, cloud computing modules, cloud computing 101, cloud computing tutorial, cloud computing for beginners, cloud basics, learn cloud basics, cloud computing course, intellipaat, cloud services",Intellipaat,7920000,3458,93,0,1,https://www.youtube.com/watch?v=KuYsGCEgt54,en-IN,PT34M12S,2052,cloud computing fundamentals
LNcm86JBVFE,UCck1m7zZdzioiUzqhzpdNPw,How to learn Cloud and ACTUALLY land a job (2023),28,"cloud computing, aws jobs, learn aws, learn cloud, how to learn cloud computing, gcp, azure, how to learn aws, aws solutions architect, learn it, rezi",Tech With Lucy,135000,126536,5108,0,125,https://www.youtube.com/watch?v=LNcm86JBVFE,Unknown,PT7M2S,422,cloud computing fundamentals
2LaAJq1lB1Q,UCkw4JCwteGrDHIsyIIKo4tQ,Cloud Computing Full Course In 11 Hours | Cloud Computing Tutorial For Beginners | Edureka,27,"yt:cc=on, cloud computing full course, cloud computing, cloud computing tutorial for beginners, cloud computing tutorial, cloud computing complete course, cloud computing course, cloud tutorial, cloud computing basics, what is cloud computing, complete cloud computing tutorial, introduction to cloud computing, what is cloud computing course, cloud computing fundamentals, aws training, cloud computing explained, Edureka cloud computing, Edureka",edureka!,3900000,1118749,16491,0,180,https://www.youtube.com/watch?v=2LaAJq1lB1Q,en-US,PT10H17M42S,37062,cloud computing fundamentals
Yh3gCFG-IRI,UC6ZY_csXZc7YZZm2W8HcQ6A,CLOUD COMPUTING-FUNDAMENTAL,22,"Cloud, Computing",Introduction to Internet of Things,12700,25257,68,0,3,https://www.youtube.com/watch?v=Yh3gCFG-IRI,en,PT35M14S,2114,cloud computing fundamentals
ZSDxe7iBgag,UCjfE5EmNU1kyf1wwrtYlnGQ,PATH to Learn Cloud Computing,28,"Google Cloud, Cloud Computing, Cloud Technologies, GCP exam, GCP Associate exam, Google Associate exam, Cloud Engineer, DevOps specialist, Amazon Cloud, Cloud Career tips, cloud advocate, how to learn cloud computing for beginners, how to learn cloud computing, how to learn cloud technology, cloud computing, learn cloud computing from scratch, path to learn cloud, path to learn cloud computing, path to learn cloud computing for freshers",Cloud Advocate,151000,273046,9259,0,409,https://www.youtube.com/watch?v=ZSDxe7iBgag,en-US,PT12M42S,762,cloud computing fundamentals
Dv0sjAYnVCY,UC4Hu9iacw5pC2kwjWxiq4CQ,Lecture-1 What is Cloud Computing || Introduction to Cloud Computing in Hindi,27,"what is cloud computing, cloud computing introduction, Introduction to CloudComputing, Cloud Computing, Cloud Computing best videos, Cloud computing Technology, cloud computing tutorials for beginners, cloud computing tutorials, cloud computing playlist, cloud computing course, cloud computing full course, cloud computing abhishek sharma, cloud computing in hindi, cloud computing lectures, cloud computing videos in hindi, abhishek dit",Abhishek Sharma,118000,823654,16671,0,333,https://www.youtube.com/watch?v=Dv0sjAYnVCY,Unknown,PT10M21S,621,cloud computing fundamentals
NKEFWyqJ5XA,UC8butISFwT-Wl7EV0hUK0BQ,Microsoft Azure Fundamentals Certification Course (AZ-900) - Pass the exam in 3 hours!,27,N/A,freeCodeCamp.org,8820000,4916680,63834,0,2511,https://www.youtube.com/watch?v=NKEFWyqJ5XA,en,PT3H10M26S,11426,cloud computing fundamentals
r4YIdn2eTm4,UCsvqVGtbbyHaMoevxPAq9Fg,AWS In 10 Minutes | AWS Tutorial For Beginners | AWS Training Video | AWS Tutorial | Simplilearn,27,"aws tutorial for beginners, amazon web services tutorial for beginners, aws tutorial, aws training, aws training videos, amazon web services, aws for beginners, aws basics for beginners, amazon aws tutorial, aws services, what is aws, aws introduction, what is amazon web services, aws certified solutions architect associate level, aws cloud, cloud computing tutorial for beginners, aws training for beginners, aws certification, aws fundamentals, simplilearn, simplilearn aws",Simplilearn,3540000,2233182,21235,0,672,https://www.youtube.com/watch?v=r4YIdn2eTm4,en,PT9M12S,552,cloud computing fundamentals
